summary_nr,_source,text,weak_action,weak_action_conf,weak_object,weak_object_conf,weak_controls,weak_sif_score,weak_sif_class,weak_energies
2022031897,January2015toNovember2025.csv,"an employee was lifting a 5-pound tray of 1 7/8th-inch ball bearings and suffered a hernia. the employee was hospitalized. overexertion in lifting-single episode hernias due to traumatic incidents abdomen, except internal location of diseases or disorders pots, pans, trays ",lifting,0.8,,0.0,,0.85,SIF_POTENTIAL,
2022010684,January2015toNovember2025.csv,"at 2:25 p.m. on january 24, 2022, an employee lost their footing while walking down steps after delivering mail. the employee's left ankle was broken. trip over self without fall fractures ankle(s) bodily motion or position of injured, ill worker stairs, steps-outdoors",,0.0,,0.0,,0.5,UNCERTAIN,
20191212689,January2015toNovember2025.csv,"on december 10, 2019, an employee was struck by a backhoe blade while milling and paving a roadway. the employee was hospitalized and suffered an amputation. struck by swinging part of powered vehicle amputations nonclassifiable backhoes, trackhoes ",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
20211210972,January2015toNovember2025.csv,"an employee was unloading a spool of metal sheeting when the spool slipped off the back of the truck, bounced up, and struck the employee's nose, right shoulder, and right leg. the employee sustained a shoulder injury and a broken right leg. struck by object falling from vehicle or machinery-other than vehicle part fractures leg(s), unspecified reels, rolls, spools, coils, cones truck-motorized freight hauling and utility, unspecified",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
20251111613,January2015toNovember2025.csv,"an employee was bringing up a valet vehicle. he got out of the truck and the truck reversed, running over his right leg. he sustained ankle pain and injuries to his leg, including a non-displaced transverse fracture of the shaft of his right fibula, resulting in hospitalization.
  struck by rolling powered vehicle or machinery  fractures     lower leg(s)  trucks  unspecified  secondary source not applicable",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2019055378,January2015toNovember2025.csv,"an employee was pumping gas into a car. the car pulled away from the pump while the nozzle was still in the gas tank. the employee fell and suffered a hip injury that required surgery. pedestrian vehicular incident, n.e.c. soreness, pain, hurt-nonspecified injury hip(s) automobile pumps",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2025077463,January2015toNovember2025.csv,"an employee was working to change the cooking oil in a 1-gallon countertop fryer. the fryer was held in place by three c-clamps. when two of the clamps were removed, the fryer fell and the hot oil contacted the employee from the waist down. the employee sustained burns to their lower body.  contact with hot objects or substances  thermal burns  degree unspecified  trunk and other lower extremities  fats, oils, cooking greases   frying and pressurized cooking equipment, appliances",pressure_testing,0.8,machinery,0.8,,0.5,UNCERTAIN,
20191112243,January2015toNovember2025.csv,"an employee was working on a building's third floor, installing floor trusses. as he stepped out onto a balcony framing member, the board broke and he fell about 30 feet to the ground below. he suffered a dislocated shoulder and bruised ribs. other fall to lower level 26 to 30 feet dislocation of joints shoulder(s), including clavicle(s), scapula(e) structural elements, n.e.c. floors, walkways, ground surfaces, unspecified",working_at_height,0.8,,0.0,,0.5,UNCERTAIN,
2022043500,January2015toNovember2025.csv,"an employee cut the banding from a unit of wood and some of the wood fell on his left leg, resulting in a fractured shin. struck by falling object or equipment, unspecified fractures lower leg(s) wood, lumber, unspecified ",,0.0,vehicle,0.8,,0.5,UNCERTAIN,
2021021611,January2015toNovember2025.csv,"an employee was assisting with moving steel columns and other materials around the jobsite. a steel column being moved by a forklift swung and struck the employee in his right lower leg, resulting in a broken fibula and tibia. struck by swinging or slipping object, other than handheld, n.e.c. fractures lower leg(s) forklift, order picker, platform truck-powered ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2025098735,January2015toNovember2025.csv,"an employee was installing a core on a spindle that was on an extruder. the employee's left little fingertip became caught between the core and an air chuck, resulting in a fingertip amputation.  contact incidents  unspecified  amputations, avulsions, enucleations  unspecified  finger or thumb tip(s), nail(s)  extruding machinery  secondary source not applicable",construction_installation,0.8,machinery,0.8,,0.85,SIF_POTENTIAL,
2020010704,January2015toNovember2025.csv,"an employee was locking a fan motor after making an adjustment when his hand slipped and his finger hit the fan motor blades, resulting in a right index finger amputation. struck against moving part of machinery or equipment amputations finger(s), fingernail(s), unspecified fans, blowers-wall, floor, ceiling, ventilation ",,0.0,vehicle,0.8,,0.85,SIF_POTENTIAL,
2025077371,January2015toNovember2025.csv,"an employee developed lower back pain after climbing up fixed ladders to reach a roof, then beginning to route wire into an air handling unit. when the employee knelt to pick up rope, the back pain became severe. the employee was hospitalized, having suffered a sprain to a back muscle.  multiple types of bodily position and motion  sprains, strains, minor tears  exterior and musculoskeletal structures of the back  unspecified  bodily motion or position of injured, ill worker  secondary source not applicable",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
2015010787,January2015toNovember2025.csv,"an employee was bringing a newspaper rack out of a storage shed when she slipped on ice/snow that was on the shed's ramp, resulting in her falling to the ground and striking a nearby safety bollard with her leg.  she sustained a fractured tibia and fibula and underwent surgery later that afternoon and was admitted to the hospital. fall on same level due to slipping  fractures lower leg(s) ramps, loading docks, dock plates ice, sleet, snow",material_handling,0.8,,0.0,,0.5,UNCERTAIN,
2020088136,January2015toNovember2025.csv,"an employee fell while walking down steps. the employee's right ankle was broken in three places. other fall to lower level, unspecified fractures ankle(s) stairs, steps, unspecified floors, walkways, ground surfaces, unspecified",working_at_height,0.8,,0.0,,0.5,UNCERTAIN,
2020087509,January2015toNovember2025.csv,"an employee was about 8 feet up an extension ladder when he fell, striking the handrail and then the landing of a stairwell. he suffered broken ribs on the right side, as well as internal bleeding. other fall to lower level 6 to 10 feet internal injuries to organs and blood vessels of the trunk chest, except internal location of diseases or disorders extension ladders stairs, steps, unspecified",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
2021065040,January2015toNovember2025.csv,"three employees were demolishing a wall inside a clean room. one of them was holding a base plate while a wall panel was removed. the panel dislodged and fell on the employee's right thumb, injuring it. the employee was hospitalized, requiring surgery. struck by falling object or equipment, unspecified soreness, pain, hurt-nonspecified injury finger(s), fingernail(s), unspecified construction debris ",construction_installation,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
20181010165,January2015toNovember2025.csv,"a door slammed on an employee's right little finger, amputating the tip at the first knuckle. struck by or caught in swinging door or gate amputations fingertip(s) doors, except garage and vehicle ",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2019044098,January2015toNovember2025.csv,"an employee was securing a load of aluminum bundles with straps to a flatbed trailer when the top load of aluminum fell and struck him, breaking his left arm and left leg. struck by object falling from vehicle or machinery-other than vehicle part fractures upper and lower limb(s) bundles, bales semi, tractor-trailer, tanker truck",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2015064121,January2015toNovember2025.csv,"on saturday, 06/27/2015, an employee was on a roof deck cleaning up after installing a roof parapet when he picked up a piece of plywood and fell through the hole that was underneath, falling approximately 16 feet and breaking his pelvis. other fall to lower level 16 to 20 feet fractures pelvis existing roof openings, other than skylights ",working_at_height,0.8,,0.0,,0.5,UNCERTAIN,
2024098654,January2015toNovember2025.csv,"an employee was descending a ladder when hot water from a leaking water pipe splashed on his face causing him to jump off the ladder. he landed awkwardly, slipped, and fractured his left ankle.   fall to lower level resulting from exposure or contact  unspecified  fractures     ankle(s)  portable ladders and stairs  unspecified  water, liquids nonchemical",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
220943120,January2015toNovember2025.csv,"at approximately 1:45 p.m. on march 29, 2017, employee #1, a heavy equipment mechanic, was test driving an 8515 lee boy conveyor paver machine in the yard of the machine shop. he was struck by and run over by the paver and died. employee is killed when run over by paving machine caught in,struck by,run over,riding on equipment,crushing struck-by serious fall/strike",driving,0.862,rotating_equipment,0.801,,0.555,SIF_POTENTIAL,mechanical_rotating|struck_by|vehicle_motion
20211210709,January2015toNovember2025.csv,"on december 15, 2021, an employee was adding ammonium hydroxide to a chemical batch and sustained lung damage due to ammonia exposure. inhalation of harmful substance-single episode poisoning, toxic, noxious, or allergenic effect, unspecified chest, except internal location of diseases or disorders ammonia and ammonium compounds, n.e.c. ",chemical_handling,0.8,chemical,0.8,,0.5,UNCERTAIN,
2018010186,January2015toNovember2025.csv,"an employee was getting ready to climb a ladder to a chemical float trailer. he had put his right hand on the lower section of the ladder when it shifted, causing his right ring finger to be caught between the ladder and the trailer. his fingertip was amputated. compressed or pinched by shifting objects or equipment amputations fingertip(s) trailers ",working_at_height,0.8,ladder,0.8,,0.85,SIF_POTENTIAL,
2015040336,January2015toNovember2025.csv,"an employee was struck in the temple by a hydraulic hose fracturing the eye socket and skull. struck by object or equipment, unspecified fractures skull hoses ",,0.0,vehicle,0.8,,0.5,UNCERTAIN,
220865042,January2015toNovember2025.csv,"at approximately 4:45 p.m. on june 23, 2016, an employee was installing insulation on duct work from a scissor lift. the employee was pinned between the railing of the scissor lift and the upper mezzanine floor. the employee was killed from crushing injuries to the chest and back. employee is killed when caught between scissor lift and mezz pinned,chest,crushed,aerial lift,back,caught between caught in or between serious fall/strike",working_at_height,0.653,confined_space,0.8,,0.555,SIF_POTENTIAL,gravity_height|mechanical_rotating|vehicle_motion
2020098710,January2015toNovember2025.csv,"an employee was working on a roof and started to feel dizzy. he was hospitalized for heat exhaustion. exposure to environmental heat heat exhaustion, prostration body systems heat-environmental ",working_at_height,0.8,,0.0,,0.85,SIF_POTENTIAL,
2016076322,January2015toNovember2025.csv,"an employee was assembling/testing an automated two-inch ball valve actuator. he put his finger in for alignment and released the air and his left middle finger was partially amputated (partial bone, on the tip of the finger). compressed or pinched by shifting objects or equipment amputations fingertip(s) machinery, unspecified ",inspection_testing,0.8,valve,0.8,,0.85,SIF_POTENTIAL,
2015129295,January2015toNovember2025.csv,"when an employee opened a trailer door, the freight (a metal excavating bucket) fell out of the trailer onto his right foot, breaking several bones. struck by object falling from vehicle or machinery-other than vehicle part fractures foot (feet), unspecified vehicle and mobile equipment parts, n.e.c. trailers",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2019099100,January2015toNovember2025.csv,"five employees were exposed to ammonia released while refrigeration pipes were being welded. one employee (working for national beef) was hospitalized. inhalation of harmful substance-single episode poisoning, toxic, noxious, or allergenic effect, unspecified body systems ammonia, anhydrous ammonia ",chemical_handling,0.8,chemical,0.8,,0.85,SIF_POTENTIAL,
20171111149,January2015toNovember2025.csv,"an employee was attempting to cross the road to the warehouses when he was struck by a traveling forklift. the forklift was carrying a pallet, and his leg was caught underneath it. pedestrian struck by forward-moving vehicle in roadway soreness, pain, hurt-nonspecified injury leg(s), unspecified forklift, order picker, platform truck-powered ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2016098309,January2015toNovember2025.csv,"an employee was performing maintenance on the volley elevator when a blade from the elevator caught his left arm and lacerated the forearm. caught in running equipment or machinery during maintenance, cleaning  cuts, lacerations forearm(s) elevators ",maintenance_repair,0.8,tank,0.8,,0.5,UNCERTAIN,
2020010403,January2015toNovember2025.csv,"two employees were working to unchoke a dust collector. the injured employee suffered amputation of two fingertips when he contacted the rotating rotary valve. the valve was unguarded at the time of the incident. caught in running equipment or machinery during maintenance, cleaning  amputations fingertip(s) heating, cooling, and cleaning machinery and appliances, n.e.c. ",maintenance_repair,0.8,valve,0.8,guarding_missing,0.85,SIF_POTENTIAL,
2019010338,January2015toNovember2025.csv,"an employee fell from about 24 feet to the ground below and sustained slipped spinal disk injuries. other fall to lower level 21 to 25 feet  herniated discs back, including spine, spinal cord, unspecified nonclassifiable floors, walkways, ground surfaces, unspecified",working_at_height,0.8,,0.0,,0.5,UNCERTAIN,
2022075818,January2015toNovember2025.csv,"on 7/05/2022, an employee was on a ladder, dropping a cable line from its connection to a house. the employee jumped from the ladder to the ground and sustained a broken right heel. other jump to lower level, unspecified fractures heel(s) movable ladders, unspecified floors, walkways, ground surfaces, unspecified",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
2016021422,January2015toNovember2025.csv,"employee was relighting an industrial furnace that went out.  gas had built-up in the furnace and when the employee attempted the relight, an explosion/flash fire knocking the employee backwards and causing burns to the face. ignition of vapors, gases, or liquids heat (thermal) burns, unspecified face, unspecified natural gas ",construction_installation,0.8,gas_hydrocarbon,0.8,,0.85,SIF_POTENTIAL,
2015010981,January2015toNovember2025.csv,"the injured employee was working on the spreader applying dry fertilizer to the field.  he was performing maintenance.  he went up the ladder/staircase to the operator's cab to get the owner's manual.  he lost his balance and fell to the ground.  he was then hospitalized.   other fall to lower level, unspecified traumatic injuries and disorders, unspecified nonclassifiable ladders, n.e.c. ",working_at_height,0.8,ladder,0.8,,0.85,SIF_POTENTIAL,
2018066164,January2015toNovember2025.csv,"an employee was climbing off a work truck's ladder. he fell about 3 feet to the ground, breaking his right wrist. other fall to lower level less than 6 feet fractures wrist(s) truck-motorized freight hauling and utility, unspecified floors, walkways, ground surfaces, unspecified",driving,0.8,ladder,0.8,,0.5,UNCERTAIN,
2021043153,January2015toNovember2025.csv,"at about 9:00 a.m., an employee stepped out of a waste management truck to service recycling totes. the truck's right front tire ran over his right foot, breaking his ankle. pedestrian struck by forward-moving vehicle in roadway fractures ankle(s) garbage, recycling, or refuse truck ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2023098130,January2015toNovember2025.csv,"an employee was going up in a lift to begin trimming trees with a chainsaw. he was approximately 20-25 feet in the air when the latch to the bucket got caught and detached. the bucket then tipped causing the employee to fall to the ground. he sustained fractures to his right elbow, right wrist, and left femur. other fall to lower level 21 to 25 feet  fractures upper and lower limb(s) boom truck, bucket or basket hoist truck floors, walkways, ground surfaces, unspecified",driving,0.8,crane_lifting_equipment,0.8,,0.5,UNCERTAIN,
2021065358,January2015toNovember2025.csv,"an employee was operating the stacker when their right hand was caught between the chain and sprocket resulting in amputation of four fingers and the tip of their thumb. caught in running equipment or machinery during regular operation amputations finger(s), fingernail(s), n.e.c. stacking machinery ",material_handling,0.8,machinery,0.8,,0.85,SIF_POTENTIAL,
2020021632,January2015toNovember2025.csv,"an employee was installing wiring for new screens inside a canopy. an access door gave way and she fell through it, landing 17 feet below and suffering facial and arm trauma that required surgery. fall through surface or existing opening 16 to 20 feet soreness, pain, hurt-nonspecified injury multiple body parts, n.e.c. doors, except garage and vehicle nonclassifiable",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2017021655,January2015toNovember2025.csv,"an employee was on the second level of the roof with his harness on and was preparing anchors to start work. the employee fell 15-20 feet through a hole and suffered broken ribs, a torn right lung, a ruptured spleen, a broken pelvis and bleeding on the brain. fall through surface or existing opening 16 to 20 feet intracranial injuries and injuries to internal organs head and trunk existing roof openings, other than skylights ",working_at_height,0.8,,0.0,,0.5,UNCERTAIN,
2024076071,January2015toNovember2025.csv,"an employee was retrieving a cup of sour cream while standing on a 12-inch step when they lost their balance and fell backward. the back of the employee's neck struck the edge of a stainless steel table, resulting in a spinal fracture.  other fall to lower level  less than 6 feet  fractures     exterior and musculoskeletal structures of the neck  stairs, steps  tables, desks, work surfaces",working_at_height,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2024054129,January2015toNovember2025.csv,"an employee was checking a dock leveler when the leveler fell on the employee and fractured their neck.  struck by other falling object  n.e.c.  fractures     exterior and musculoskeletal structures of the neck  loading docks, dock plates  source, secondary source  unspecified",material_handling,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2021109226,January2015toNovember2025.csv,"an employee was feeding a silicone milling machine when their hand was pulled into the milling rolls, resulting in an avulsion of their hand that required hospitalization. caught in running equipment or machinery during regular operation avulsions, enucleations hand(s), unspecified milling machines ",,0.0,machinery,0.8,,0.5,UNCERTAIN,
20231010010,January2015toNovember2025.csv,"an employee was attempting to close a box truck's spring-loaded lift gate platform. when pushing the platform arm down, the platform arm got stuck. when the employee got the arm to go down, it popped back up, amputating his left little finger pad. struck by swinging part of powered vehicle amputations finger(s), fingernail(s), unspecified delivery truck or van ",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
20201010004,January2015toNovember2025.csv,"an employee was using a table saw to cut a 5-inch wide board into two 2-inch long pieces. as he was using a push stick, the cut piece moved under the push stick and kicked back and the 2-inch piece struck him in the right hand and fractured a knuckle. struck by swinging or slipping object, other than handheld, n.e.c. fractures finger(s), fingernail(s), unspecified table saws ",manual_tools,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2020098369,January2015toNovember2025.csv,"a utility van door closed on an employee's right thumb. the employee was hospitalized. struck by swinging part of powered vehicle soreness, pain, hurt-nonspecified injury finger(s), fingernail(s), unspecified passenger van ",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2017032950,January2015toNovember2025.csv,"while lifting a crate, an employee suffered a compression fracture to the lower back, requiring hospitalization. overexertion in lifting-single episode fractures lumbar region boxes, crates, cartons ",lifting,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2015063377,January2015toNovember2025.csv,"an employee operating a piv(tugger) pinched a finger between the light beacon post on the tugger and a rack, resulting in an amputation of the left middle fingertip. part of occupant s body caught between vehicle and other object in nonroadway transport incident amputations fingertip(s) industrial vehicle, material hauling and transport-powered, n.e.c racks-garment and other",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2018055169,January2015toNovember2025.csv,"an employee was driving a stand-up forklift down the aisle of a pallet staging area. the forklift showed an error code and started to slide away from the aisle. the employee's right hand was pinned between the forklift and a rack beam causing a deep laceration that required surgery. part of occupant s body caught between vehicle and other object in nonroadway transport incident cuts, lacerations hand(s), unspecified forklift, order picker, platform truck-powered racks-garment and other",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2016088209,January2015toNovember2025.csv,"an employee was organizing round metal stock on a table in the saw area. the stock rolled and the employee's right ring finger was caught between the stock and the metal table. the fingertip was crushed and later amputated. compressed or pinched by shifting objects or equipment amputations fingertip(s) structural metal materials, unspecified tables, worktables",manual_tools,0.8,hand_tool,0.8,,0.85,SIF_POTENTIAL,
20171110961,January2015toNovember2025.csv,"an employee missed a step in a stairway and broke the right ankle. other fall to lower level, unspecified fractures ankle(s) stairs, steps, unspecified ",working_at_height,0.8,,0.0,,0.5,UNCERTAIN,
2024064942,January2015toNovember2025.csv,"on june 5, 2024, an employee was mixing oils, powders, and other ingredients to make an antioxidant blend (a food ingredient) in a tank. a flash fire occurred and came out of the tank, burning the employee's chest and shoulder.  flash fire  thermal burns  degree unspecified  trunk and other upper extremities  chemicals and hazardous materials  unspecified  food products  unspecified",chemical_handling,0.8,tank,0.8,,0.5,UNCERTAIN,
2015129583,January2015toNovember2025.csv,"an employee's right ring finger was amputated while working on a machine. caught in running equipment or machinery during maintenance, cleaning  amputations finger(s), fingernail(s), n.e.c. machinery, unspecified ",maintenance_repair,0.8,machinery,0.8,,0.85,SIF_POTENTIAL,
220886733,January2015toNovember2025.csv,"at 9:19 a.m. on september 17, 2016, an employee was hoisting tools and material down from the roof. the employee was not wearing ppe personal protective equipment and fell approximately 40 feet. the employee was killed from blunt force trauma to the body and head. employee falls roof and is killed ppe personal protective equipment,hoist,material handling,roof,residential construction,head,fall fall (from elevation) serious fall/strike",lifting,0.862,crane_lifting_equipment,0.774,ppe_missing,0.699,SIF_POTENTIAL,gravity_height|suspended_load
2019043652,January2015toNovember2025.csv,"an employee was stepping down a stepladder when she fell from the third step to the floor. her right leg was broken below the knee, and she was hospitalized. other fall to lower level, unspecified fractures lower leg(s) step ladders floor, n.e.c.",working_at_height,0.8,ladder,0.8,,0.85,SIF_POTENTIAL,
20171211428,January2015toNovember2025.csv,"an employee was cleaning pipe rollers next to a pipe threading machine when his hand was caught between a pipe and the rollers, amputating his right middle fingertip. caught in running equipment or machinery during maintenance, cleaning  amputations fingertip(s) metal, woodworking, and special material machinery, unspecified ",maintenance_repair,0.8,machinery,0.8,,0.85,SIF_POTENTIAL,
20251111102,January2015toNovember2025.csv,"an employee was disassembling a shaft on a furnace when he noticed the machine appeared to be jammed and went to assess the situation. as he examined the area, the sensor activated, causing the shaft to engage and pull inward along with his left-hand fingers. the employee suffered partial amputations of the ring and middle fingertips that required hospitalization.  struck by running powered equipment  during maintenance, cleaning, testing  amputations, avulsions, enucleations  unspecified  finger or thumb tip(s), nail(s)  metal, woodworking, and special material machinery  unspecified  secondary source not applicable",maintenance_repair,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2022032037,January2015toNovember2025.csv,"a cracker barrel employee was working on a grill printer from the top step of a step stool. the employee fell to the floor about 3 feet below and suffered a broken leg and ankle. other fall to lower level less than 6 feet fractures ankle(s) and leg(s), unspecified step ladders floor, n.e.c.",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
20191010953,January2015toNovember2025.csv,"an employee was doing maintenance at a sawmill. while getting ready to start the chip heads, he leaned in to observe a chain. the chain moved into position and caught the employee's right leg. he suffered a broken femur and was hospitalized requiring surgery. caught in running equipment or machinery during maintenance, cleaning  fractures thigh(s) logging and wood processing machinery-specialized, unspecified ",maintenance_repair,0.8,hand_tool,0.8,,0.85,SIF_POTENTIAL,
20191213019,January2015toNovember2025.csv,"an employee was entering a building when she tripped on the edge of a rug (in place to collect snow/water/ice/salt in the entryway) and fell to the concrete. she suffered a broken left hip. fall on same level due to tripping over an object  fractures hip(s) floor, n.e.c. floor coverings- nonstructural",construction_installation,0.8,,0.0,,0.5,UNCERTAIN,
2020032008,January2015toNovember2025.csv,"an employee working on a barge slipped and fell, sustaining a pulled hamstring. fall on water vehicle strains thigh(s) barge ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2020098553,January2015toNovember2025.csv,"an employee was loading a truck when he tripped over a pallet and fell from the raised gate to the ground. the employee was hospitalized with a broken wrist and pelvis. other fall to lower level, unspecified fractures multiple body parts, n.e.c. truck-motorized freight hauling and utility, unspecified skids, pallets",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2022032155,January2015toNovember2025.csv,"an employee opened the door of a clogged filtration system to look for fibers stuck in the system. he was about to tap the side of the fan mechanism to break the debris loose when a fan cut his right ring finger. he suffered an amputation to the finger. caught in running equipment or machinery during maintenance, cleaning  amputations finger(s), fingernail(s), unspecified washers, dryers, and cleaning machinery and appliances, n.e.c. ",maintenance_repair,0.8,rotating_equipment,0.8,,0.85,SIF_POTENTIAL,
2017043892,January2015toNovember2025.csv,"an employee fell off the back of a parked truck while closing the door, suffering an open wrist fracture. other fall to lower level, unspecified fractures wrist(s) truck-motorized freight hauling and utility, unspecified ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2020032295,January2015toNovember2025.csv,"an employee was monitoring a welding heat prep operation for a large drum shell that was braced for support. the drum expanded during heating, and the brace failed and struck the employee, who fell to the concrete floor. the employee suffered a head injury requiring stitches and hospitalization. struck by falling object or equipment, n.e.c. open wounds, unspecified head, unspecified parts and materials, unspecified ",hot_work,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2022031908,January2015toNovember2025.csv,"an employee was driving a car. a steel barricade activated below the car and smashed into it. the employee suffered a cracked sternum. nonroadway incident involving motorized land vehicle, n.e.c. fractures chest, except internal location of diseases or disorders automobile structures, n.e.c.",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2025043854,January2015toNovember2025.csv,"an employee was cleaning stuck meat from a grinder blade when their left middle fingertip was amputated. the equipment was deenergized but the blade was still spinning.  struck by running powered equipment  during maintenance, cleaning, testing  amputations, avulsions, enucleations  unspecified  finger or thumb tip(s), nail(s)  meat grinders  secondary source not applicable",electrical_work,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2024098742,January2015toNovember2025.csv,"on september 19, 2024, at approximately 3:00 p.m., an employee was finishing concrete when he began experiencing cramping due to heat exhaustion. the employee was hospitalized.  exposure to environmental heat  outdoor  heat exhaustion, fatigue  body systems    heat environmental  secondary source not applicable",,0.0,,0.0,,0.85,SIF_POTENTIAL,
2018099749,January2015toNovember2025.csv,"an employee was stepping up into a truck when he missed a step and fell to the ground, breaking his hip and requiring hospitalization. other fall to lower level, unspecified fractures hip(s) truck-motorized freight hauling and utility, unspecified floors, walkways, ground surfaces, unspecified",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2016042864,January2015toNovember2025.csv,"an employee was setting up and performing maintenance on a drilling machine with a panel removed. when the machine cycled, its table moved a plastic bin, which smashed the employee's finger between the bin and the ledge of the machine. the employee's left middle fingertip was partially amputated. compressed or pinched by shifting objects or equipment amputations finger(s), fingernail(s), unspecified containers-nonpressurized, n.e.c. drills-stationary",drilling_wellwork,0.8,machinery,0.8,,0.85,SIF_POTENTIAL,
2025088592,January2015toNovember2025.csv,"an employee fell sideways down a flight of 15 stairs. the employee suffered a concussion, at least four rib fractures, a broken tailbone, a skull fracture, and a punctured lung.   other fall to lower level  unspecified  injuries to the brain, spinal cord and severe wounds, internal injuries  head and trunk  stairs, steps  ground, travel, and support surfaces  unspecified",working_at_height,0.8,,0.0,,0.5,UNCERTAIN,
2016054050,January2015toNovember2025.csv,"an employee was grinding on a structural handrail for a work platform with a grating floor. the employee lost control of the grinder, which lacerated and fractured his left index finger. his left index fingertip was surgically amputated. injured by slipping or swinging object held by injured worker amputations fingertip(s) hand grinders-powered ",manual_tools,0.8,hand_tool,0.8,,0.85,SIF_POTENTIAL,
2018055199,January2015toNovember2025.csv,"an employee was carrying a pallet on an order picker. the pallet caught on the leg of a storage rack and kicked back, striking the employee's thigh and breaking the femur. nonroadway collision with object other than vehicle, n.e.c. fractures thigh(s) forklift, order picker, platform truck-powered racks-garment and other",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2017054340,January2015toNovember2025.csv,"an employee was pulling mail containers toward a truck trailer when the employee walked backwards off the loading dock, hitting the concrete and suffering a head injury. other fall to lower level less than 6 feet intracranial injuries, unspecified brain ramps, loading docks, dock plates ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2025109918,January2015toNovember2025.csv,"an employee was lifting a piece of 30-inch line stopping equipment using a jack screw. a lifting eye weld snapped and the load dropped. the end of the jack screw then landed on the employee's heel and crushed it. the employee was hospitalized.  struck by propelled, falling, or suspended object  unspecified  nonfatal 'crushing' injuries  foot (feet)  excluding toes  jacks  source, secondary source  unspecified",lifting,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2018032930,January2015toNovember2025.csv,"an employee was cutting a banded pack of 1-inch thick lumber boards. immediately after cutting the band, the uneven pile of lumber fell toward him and knocked him over. his middle fingertip became trapped between two of the boards, resulting in a fingertip amputation. fall on same level, n.e.c.  amputations fingertip(s) floors, walkways, ground surfaces, unspecified wood, lumber, unspecified",,0.0,,0.0,,0.85,SIF_POTENTIAL,
2025010873,January2015toNovember2025.csv,"an employee was walking when he tripped and fell to the floor, fracturing his right hip.
  fall on same level due to slip or trip  fractures     hip joint(s)  other constructed surface  source, secondary source  unspecified",,0.0,,0.0,,0.5,UNCERTAIN,
2015021403,January2015toNovember2025.csv,"on february 16, 2015, employee walking on flat level ground collapsed and broke his hip. fall on same level, unspecified fractures hip(s) floors, walkways, ground surfaces, unspecified ",,0.0,,0.0,,0.5,UNCERTAIN,
2018043714,January2015toNovember2025.csv,"on 4/18/2018, at 8:00 pm, a pallet of juice, which was being moved by an electric pallet jack, struck the corner of a packing table, causing it to pin an employee between the table and the discharge conveyor. the injured employee suffered contusions to her abdomen and back, requiring hospitalization. pedestrian vehicular incident, n.e.c. bruises, contusions abdomen, except internal location of diseases or disorders pallet jack-powered tables, worktables",material_handling,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2025010586,January2015toNovember2025.csv,"an employee was washing a roof when he stepped to the edge of the roofline and fell to a chemical room below, and then to the ground. the employee suffered multiple fractures that required hospitalization.  other fall to lower level  unspecified  fractures     part of body  unspecified  roof surface  ground, travel, and support surfaces  unspecified",working_at_height,0.8,chemical,0.8,,0.85,SIF_POTENTIAL,
